abbreviatedAddress,city,zipcode,latitude,longitude,bathrooms,bedrooms,lotSize,daysOnZillow,Date_sold,price,zestimate,rentZestimate,propertyTaxRate,taxAssessedValue,taxAssessedYear
3424 NE Jessup St,Portland,97211,45.56374741,-122.6289368,2,3,4791,15,7/7/2021,705000,708100,2512,1.12,528990,2020
1665 NW 136th Ave,Portland,97229,45.53170013,-122.8169785,3,4,7840,15,7/7/2021,675000,678400,2196,1.13,486440,2019
15308 NW Delia St,Portland,97229,45.5670166,-122.8347778,4,5,4791,15,7/7/2021,780000,802000,3494,1.13,625750,2019
6007 NE 35th Ave,Portland,97211,45.56663895,-122.6288376,2,4,4791,15,7/7/2021,775000,778400,2949,1.12,551940,2020
16545 NW Argyle Way,Portland,97229,45.55673599,-122.8470917,2,4,6969,18,7/7/2021,580000,583000,2150,1.13,425560,2019
9508 SW Jonathan Ct,Portland,97219,45.45649719,-122.7080917,3,4,5662,19,7/7/2021,620000,622900,3065,1.12,465200,2020
1525 N Schofield St,Portland,97217,45.58189774,-122.6827698,2,2,4791,19,7/7/2021,513000,515400,1980,1.12,386860,2020
7623 SW 33rd Ave,Portland,97219,45.46936035,-122.7105331,2,3,5227,19,7/7/2021,625000,628000,2196,1.12,383900,2020
7434 SW Capitol Hwy,Portland,97219,45.47015381,-122.7073975,4,3,2613,19,7/7/2021,540000,543800,2650,1.12,480110,2020
5212 NE 15th Ave,Portland,97211,45.56061172,-122.6494064,2,3,4791,18,7/7/2021,495000,497200,2524,1.12,483740,2020
17070 SW Rivendell Dr,Portland,97224,45.39678955,-122.7576523,2,4,10018,12,7/7/2021,650000,650900,2996,1.13,504330,2019
13172 SW Chimney Ridge St,Tigard,97223,45.43212891,-122.8125153,3,4,7405,11,7/7/2021,628900,665000,2650,1.13,486280,2019
14680 SW 120th Pl,Tigard,97224,45.41390991,-122.801506,3,4,6969,11,7/7/2021,585500,586600,2849,1.13,426190,2019
11130 SW Walnut St,Tigard,97223,45.43037415,-122.7915344,2,3,15245,11,7/7/2021,520000,521000,2564,1.13,350800,2019
10955 SW 82nd Ave,Tigard,97223,45.44089508,-122.7615814,1,3,6970,11,7/7/2021,420300,431500,1914,1.13,324430,2019
14196 SW Stellers Jay Ln,Tigard,97224,45.41666794,-122.8128052,3,4,5227,12,7/7/2021,703000,704000,2894,1.13,530600,2019
12742 SW Peachvale St,Tigard,97224,45.40239716,-122.8083496,2,2,5662,12,7/7/2021,526000,526800,2329,1.13,402210,2019
8932 SW Waverly Dr,Tigard,97224,45.39968491,-122.7691422,3,3,4791,12,7/7/2021,580000,580800,2765,1.13,449550,2019
13347 SW Bedford St,King City,97224,45.39307022,-122.8143845,3,3,4791,11,7/7/2021,631000,631600,2810,1.13,480490,2019
3119 N Kilpatrick St,Portland,97217,45.58215714,-122.6984863,1,3,5141,21,7/7/2021,367500,456600,2295,1.12,372310,2020
2625 SE 73rd Ave,Portland,97206,45.50400162,-122.5881805,1,2,6534,20,7/6/2021,503500,506100,1849,1.12,362650,2020
4411 SE Windsor Ct,Portland,97206,45.50488663,-122.6167755,1,3,4356,20,7/6/2021,555000,557800,2678,1.12,488430,2020
13845 SW 158th Ter,Tigard,97224,45.4198494,-122.8394089,3,4,40946,13,7/6/2021,1235000,1239700,4270,1.13,721680,2019
15269 SW Turnagain Dr,Portland,97224,45.40961456,-122.8040161,3,4,5662,13,7/6/2021,670000,671300,3298,1.13,494290,2019
3904 SW Dolph Ct,Portland,97219,45.46156311,-122.7165375,3,3,6969,17,7/6/2021,700000,703100,2732,1.12,492730,2020
4042 SE 67th Ave,Portland,97206,45.4934082,-122.594017,1,2,3920,20,7/6/2021,480000,482100,1915,1.12,330200,2020
7715 SE 21st Ave,Portland,97202,45.46915054,-122.643486,2,3,4791,20,7/6/2021,650000,653300,2425,1.12,465600,2020
3926 SE Lambert St,Portland,97202,45.46686172,-122.6219406,1,2,4791,20,7/6/2021,503250,463400,1989,1.12,465340,2020
5205 SE Taggart Ct,Portland,97206,45.50217056,-122.6087952,1,2,3049,20,7/6/2021,480000,484000,2200,1.12,382920,2020
4800 NE 35th Ave,Portland,97211,45.55768585,-122.628334,4,4,3920,17,7/6/2021,965000,969900,3876,1.12,803150,2020
6920 N Vincent Ave,Portland,97217,45.5727005,-122.7012711,2,3,7405,17,7/6/2021,849100,853500,2295,1.12,691320,2020
9315 SE Winsor Dr,Portland,97222,45.45592499,-122.6090317,2,3,7136,20,7/6/2021,420000,423600,2594,1.08,314512,2020
5835 NE Mallory Ave,Portland,97211,45.56569672,-122.6639862,3,5,4791,17,7/6/2021,1015000,1020200,4097,1.12,658590,2020
2612 SE 51st Ave,Portland,97206,45.50411224,-122.6096954,2,4,4791,17,7/6/2021,740000,743800,2694,1.12,500380,2020
9545 SW 12th Dr,Portland,97219,45.45538712,-122.6917419,2,3,22215,17,7/6/2021,715000,717100,2149,1.12,500630,2020
6127 NE 32nd Pl,Portland,97211,45.56740189,-122.6320343,3,3,4791,17,7/6/2021,695000,698600,2556,1.12,606700,2020
4537 NW Silverleaf Dr,Portland,97229,45.55297089,-122.8251953,3,4,9583,17,7/6/2021,965000,970800,4119,1.13,734280,2019
6596 SE Furnberg St,Portland,97222,45.43690491,-122.5955429,2,3,11325,20,7/6/2021,439605,444200,2697,1.08,413464,2020
9930 SW 25th Ave,Portland,97219,45.4532814,-122.7020264,2,3,12632,20,7/6/2021,600000,603100,2635,1.12,407090,2020
8828 SW 52nd Ave,Portland,97219,45.46139908,-122.7300873,3,3,4356,20,7/6/2021,604000,607100,2710,1.12,433920,2020
8335 SW 8th Ave,Portland,97219,45.46435928,-122.6868134,2,2,5662,20,7/6/2021,575000,577900,2224,1.12,404620,2020
7116 SE Steele St,Portland,97206,45.48421478,-122.5901184,1,1,2178,22,7/6/2021,305000,307600,1162,1.12,233040,2020
2808 N Houghton St,Portland,97217,45.58685684,-122.6963882,1,3,4748,22,7/6/2021,345000,347500,1995,1.12,302340,2020
934 N Humboldt St,Portland,97217,45.55807877,-122.6766891,1,4,3920,20,7/6/2021,500000,525100,2465,1.12,457390,2020
1826 NW Avondale Ct,Portland,97229,45.53556824,-122.7634048,5,4,11761,21,7/1/2021,1200000,1207900,5146,1.12,931210,2020
4106 NW 126th Ave,Portland,97229,45.54925919,-122.8068848,3,4,7405,21,7/1/2021,752500,756100,2962,1.13,540820,2019
4911 NE 21st Ave,Portland,97211,45.55849457,-122.6440811,2,4,4791,21,7/1/2021,745000,748300,2681,1.12,506740,2020
1225 SW Texas St,Portland,97219,45.47413254,-122.6909561,3,5,6098,22,7/1/2021,657500,660700,2732,1.12,493630,2020
6128 SW Kruse Ridge Dr,Portland,97219,45.43345642,-122.7408371,3,4,10018,24,7/1/2021,650000,654300,2994,1.12,551260,2020
2100 NW 119th Ave,Portland,97229,45.534729,-122.7989655,3,4,25264,21,7/1/2021,719000,723900,2595,1.13,612420,2019
6745 SW 11th Dr,Portland,97219,45.47532272,-122.6897964,3,4,6098,21,7/1/2021,713400,717600,2650,1.12,527530,2020
7600 NW 169th Ave,Portland,97229,45.57455444,-122.8511353,4,5,6534,22,7/1/2021,1115000,1120900,4825,1.13,831360,2019
4812 NE 27th Ave,Portland,97211,45.55789948,-122.6376038,2,3,3920,22,7/1/2021,730000,734000,2932,1.12,600850,2020
328 N Russet St,Portland,97217,45.57773972,-122.6699524,2,3,5000,21,7/1/2021,661600,591900,2394,1.12,496790,2020
6126 SE 44th Ave,Portland,97206,45.4780159,-122.6171646,3,4,4791,21,7/1/2021,929000,933200,3183,1.12,733150,2020
6776 NW Dandelion Ter,Portland,97229,45.5687027,-122.8297577,3,4,4791,21,7/1/2021,783000,789000,3320,1.13,684900,2019
9130 NW Leahy Rd,Portland,97229,45.52069473,-122.7715378,4,4,12196,21,7/1/2021,961600,966200,4257,1.13,692200,2019
7924 SE 7th Ave,Portland,97202,45.4667511,-122.658783,2,3,2613,21,7/1/2021,700000,704600,2364,1.12,539910,2020
1603 NW Mayfield Rd,Portland,97229,45.53464508,-122.7789764,4,5,8712,21,7/1/2021,845000,848800,3714,1.12,661050,2020
10829 SW 49th Ave,Portland,97219,45.44715118,-122.7274017,2,3,4791,24,7/1/2021,527000,531700,2280,1.12,380000,2020
4809 NE Garfield Ave,Portland,97211,45.55783844,-122.6628036,4,4,3049,21,7/1/2021,825000,829800,3096,1.12,721400,2020
7016 NW Eleanor Ave,Portland,97229,45.57038498,-122.8316498,3,4,2613,24,7/1/2021,590000,596600,2534,1.13,451960,2019
2419 N Ainsworth St,Portland,97217,45.56655121,-122.6919937,2,3,5227,24,7/1/2021,550000,555000,2462,1.12,446960,2020
6309 SW Luradel St,Portland,97219,45.45084,-122.7418823,2,3,8712,24,7/1/2021,569000,574100,2849,1.12,457620,2020
9640 SW 49th Ave,Portland,97219,45.45540619,-122.7270279,3,3,4791,24,7/1/2021,495000,499500,2732,1.12,390020,2020
6105 SE 40th Ave,Portland,97202,45.47830582,-122.6219559,3,5,4791,22,7/1/2021,840000,845800,2694,1.12,586660,2020
6949 N Knowles Ave,Portland,97217,45.5730896,-122.6996613,2,2,4356,24,7/1/2021,530000,534800,2295,1.12,396190,2020
3825 SE Steele St,Portland,97202,45.48487854,-122.6230621,3,3,2178,24,7/1/2021,550000,555000,2904,1.12,477010,2020
3118 NE Rosa Parks Way,Portland,97211,45.56978989,-122.6334305,3,3,3049,25,7/1/2021,615000,619300,2919,1.12,524410,2020
722 NE Morgan St,Portland,97211,45.57425308,-122.6577682,2,2,6000,25,7/1/2021,500000,504700,1799,1.12,413930,2020
1230 SE Linn St,Portland,97202,45.45917511,-122.6533051,4,3,871,25,7/1/2021,525000,528700,2910,1.12,465020,2020
2911 NE Emerson St,Portland,97211,45.5616951,-122.6355209,2,3,4356,24,7/1/2021,602500,607900,2600,1.12,508620,2020
2704 SE Brooklyn St,Portland,97202,45.50101852,-122.6385422,2,3,4000,24,7/1/2021,525000,529700,2707,1.12,420780,2020
6515 SE 67th Ave,Portland,97206,45.47560883,-122.5945129,3,3,2178,26,7/1/2021,372500,375900,2354,1.12,285090,2020
7034 SE 63rd Ave,Portland,97206,45.47177124,-122.5978241,1,2,5227,26,7/1/2021,250000,252300,1981,1.12,290310,2020
405 N Lombard St,Portland,97217,45.57746506,-122.6701431,2,3,4791,27,7/1/2021,353000,399100,2394,1.12,446560,2020
4615 SE Rural St,Portland,97206,45.47210312,-122.6149673,2,3,5227,27,7/1/2021,333000,336100,2149,1.12,353390,2020
7916 SE 67th Ave,Portland,97206,45.46614075,-122.5941315,1,2,3049,27,7/1/2021,350000,353300,1895,1.12,252110,2020
7611 SE Long St,Portland,97206,45.48893356,-122.5849457,1,2,6098,27,7/1/2021,368500,372000,1810,1.12,311330,2020
5825 SE 65th Ave,Portland,97206,45.48059464,-122.5972519,3,5,3049,24,7/1/2021,565000,570100,2999,1.12,500460,2020
2711 SE 62nd Ave,Portland,97206,45.50292587,-122.5996857,2,3,4791,24,7/1/2021,650000,655900,2594,1.12,470830,2020
11505 SW 58th Ct,Portland,97219,45.44261551,-122.7366714,4,4,5227,25,7/1/2021,650000,656100,3200,1.12,531830,2020
4296 NW Tamoshanter Way,Portland,97229,45.55114746,-122.8371964,2,3,5227,25,7/1/2021,596000,603300,2539,1.13,537270,2019
6013 N Williams Ave,Portland,97217,45.56668472,-122.6671982,4,4,10018,21,7/1/2021,1210000,1217100,5031,1.12,1044810,2020
416 SW Colony Dr,Portland,97219,45.44620895,-122.6838837,3,3,7405,25,7/1/2021,563500,568800,3065,1.12,482150,2020
8625 SE 16th Ave,Portland,97202,45.46032715,-122.6493378,2,3,4791,21,7/1/2021,675000,678900,2598,1.12,515640,2020
2590 NW Byrne Ter,Portland,97229,45.53844833,-122.79673,3,4,3920,24,7/1/2021,647000,654200,2894,1.13,491290,2019
6971 N Curtis Ave,Portland,97217,45.57343292,-122.6985245,3,4,7405,25,7/1/2021,543000,546800,2995,1.12,494880,2020
6825 NW Dandelion Ter,Portland,97229,45.56878662,-122.8303909,3,4,2613,25,7/1/2021,564000,570600,2524,1.13,487890,2019
6205 SE 21st Ave,Portland,97202,45.47802734,-122.6445618,3,4,4791,21,7/1/2021,805000,808600,2995,1.12,707240,2020
6155 SW 68th Ct,Portland,97223,45.47525024,-122.7472076,2,2,4356,18,7/1/2021,451000,453400,1665,1.13,302470,2019
4603 SE 66th Ave,Portland,97206,45.48954773,-122.595192,3,2,3920,24,7/1/2021,485000,489400,2491,1.12,378080,2020
1213 N Alberta St,Portland,97217,45.55921555,-122.6794662,1,3,4791,22,7/1/2021,3150000,1184700,4732,1.12,2826440,2020
6215 SW California St,Portland,97219,45.47481155,-122.7408524,3,3,13939,21,7/1/2021,1110000,1115000,2824,1.12,590310,2020
3823 SE 27th Ave,Portland,97202,45.4950943,-122.6389008,1,3,4000,25,7/1/2021,525000,529900,2834,1.12,416390,2020
3035 SE 9th Ave,Portland,97202,45.50095749,-122.6571045,3,4,4356,25,7/1/2021,616000,621800,2962,1.12,446120,2020
552 S Vermont St,Portland,97219,45.4756012,-122.6727982,3,2,2178,25,7/1/2021,529000,532700,2667,1.12,422620,2020
5824 SE Francis St,Portland,97206,45.49438095,-122.6029053,2,3,3920,25,7/1/2021,550000,555200,2600,1.12,427090,2020
5138 SE 36th Pl,Portland,97202,45.4855957,-122.6253738,3,4,5227,24,7/1/2021,515000,519600,2949,1.12,511580,2020
7335 SE 18th Ave,Portland,97202,45.47146225,-122.6467438,1,2,4791,24,7/1/2021,601000,606400,1935,1.12,488540,2020
244 S California St,Portland,97219,45.47398758,-122.6757965,5,4,21780,22,7/1/2021,1600000,1755300,6561,1.12,1506170,2020
6915 SE Plum Dr,Milwaukie,97222,45.43658066,-122.5916367,3,4,7000,24,7/1/2021,370000,497800,2833,1.08,398262,2020
24 NE Russet St,Portland,97211,45.5777359,-122.6662064,1,1,4791,27,7/1/2021,301500,304300,1523,1.12,278220,2020
13175 SW Watkins Ave,Tigard,97223,45.42459869,-122.785965,3,3,14374,17,7/1/2021,465000,467700,2428,1.13,370580,2019
8005 SW Churchill Ct,Tigard,97224,45.40638351,-122.7595291,3,4,6098,17,7/1/2021,555000,558800,2589,1.13,423060,2019
10468 SW Bonanza Way,Tigard,97224,45.39953613,-122.7849655,3,4,6969,17,7/1/2021,752000,756300,2966,1.13,542090,2019
14345 SW 80th Pl,Tigard,97224,45.41619492,-122.7602081,3,3,4791,17,7/1/2021,475000,478200,2320,1.13,377550,2019
13311 SW Deergrove Ln,Tigard,97224,45.40111542,-122.8135986,3,3,3920,17,7/1/2021,625000,628000,2595,1.13,463860,2019
17160 SW Rivendell Dr,Portland,97224,45.39582825,-122.7589264,3,4,9147,18,7/1/2021,796937,801200,3313,1.13,550250,2019
13266 SW Macbeth Dr,King City,97224,45.39845657,-122.8130798,3,4,2613,17,7/1/2021,460000,463100,2694,1.13,383340,2019
12120 SW King Richard Dr,King City,97224,45.3981781,-122.8017807,1,2,4356,18,7/1/2021,300000,301600,1350,1.13,237170,2019
17324 SW 136th Ave,King City,97224,45.39451218,-122.8161774,3,4,3920,18,7/1/2021,599000,602200,2728,1.13,496320,2019
16540 SW Copper Creek Dr,Tigard,97224,45.40017319,-122.7756348,3,4,6098,17,7/1/2021,610000,613100,2562,1.13,458510,2019
14293 SW Windsong Ct,Tigard,97223,45.42999268,-122.8240509,3,3,6098,17,7/1/2021,677000,680300,2694,1.13,468220,2019
11394 SW 96th Ave,Tigard,97223,45.43790054,-122.7752151,3,3,688,10,7/1/2021,2495,457400,2580,1.13,381290,2019
11360 SW Sycamore Pl,Tigard,97223,45.4378624,-122.8146591,2,2,3920,18,7/1/2021,475000,477500,2113,1.13,300510,2019
13065 SW Seca Ct,Tigard,97223,45.42511368,-122.8117142,3,3,2178,18,7/1/2021,435268,437600,2196,1.13,318000,2019
13865 SW Marcia Dr,Tigard,97223,45.42999268,-122.8192825,3,4,8276,18,7/1/2021,680000,699900,3104,1.13,505340,2019
13475 SW Sandridge Dr,Tigard,97223,45.42245865,-122.8275452,4,7,6969,18,7/1/2021,740000,743900,3381,1.13,612570,2019
9780 SW McDonald St,Tigard,97224,45.41844177,-122.7774811,2,3,14374,18,7/1/2021,460000,462900,2364,1.13,368470,2019
15971 SW Kreick Pl,Tigard,97224,45.40472794,-122.7712708,3,3,5227,17,7/1/2021,492000,494400,2264,1.13,351800,2019
13485 Glen Rd,Portland,97219,45.42803955,-122.6622238,2,4,24393,25,7/1/2021,2250000,2279900,7172,1.08,1539181,2020
4216 NE 24th Ave,Portland,97211,45.55391312,-122.6406555,3,4,4791,22,7/1/2021,951000,955600,4009,1.12,722110,2020
11175 S Riverwood Rd,Portland,97219,45.44403076,-122.6544113,8,6,71874,22,7/1/2021,4100000,4119900,17004,1.12,4072920,2020
9563 NW Marvin Ln,Portland,97229,45.53211975,-122.7756958,3,5,7405,22,7/1/2021,710000,715100,2821,1.13,682160,2019
4812 NE 28th Ave,Portland,97211,45.55789185,-122.6365814,3,3,3920,22,7/1/2021,830000,834000,3165,1.12,718660,2020
12345 NW Maple Hill Ln,Portland,97229,45.53657532,-122.8031464,4,4,29232,22,7/1/2021,704321,1114200,4591,1.13,893290,2019
632 SE Manchester Pl,Portland,97202,45.45648193,-122.6485672,3,5,10890,23,6/29/2021,1325000,1336600,5291,1.08,782471,2020
7044 NE Rodney Ct,Portland,97211,45.57402039,-122.6640244,3,3,4791,23,6/29/2021,665000,669900,2849,1.12,578680,2020
5744 NW 131st Ave,Portland,97229,45.56093979,-122.8117905,4,5,4791,23,6/29/2021,920000,928000,4080,1.13,749260,2019
2750 NW Bauer Woods Dr,Portland,97229,45.53948593,-122.8134918,3,4,11761,23,6/29/2021,902000,909800,3608,1.13,688930,2019
1223 NW Mayfield Rd,Portland,97229,45.53208923,-122.7777481,3,4,7840,23,6/29/2021,760000,764400,3338,1.13,701020,2019
1403 SW Dickinson Ln,Portland,97219,45.43938828,-122.6934204,3,3,6969,23,6/29/2021,705800,709500,3353,1.12,570310,2020
11367 SW Hallmark Ter,Tigard,97223,45.43797302,-122.8190308,3,2,1306,19,6/29/2021,391500,393800,1995,1.13,333100,2019
7870 NW 168th Ave,Portland,97229,45.57651901,-122.8499374,4,6,6098,23,6/29/2021,1100000,1106400,4546,1.13,806100,2019
7407 SE 30th Ave,Portland,97202,45.47113037,-122.6327209,3,4,5227,23,6/29/2021,960000,965100,3853,1.12,638690,2020
4405 SE Adams St,Portland,97222,45.4431839,-122.6171875,2,3,8712,26,6/29/2021,460500,476100,2594,1.08,376174,2020
2588 Martha Ct #9,Portland,97222,45.42384338,-122.6365814,2,3,902,26,6/29/2021,415000,420800,2380,1.08,432730,2020
6769 SE Plum Dr,Milwaukie,97222,45.43652725,-122.5930176,3,4,6969,26,6/29/2021,555000,562700,2564,1.08,396902,2020
11583 SE 45th Ave,Portland,97222,45.44004822,-122.6172028,2,3,7840,26,6/29/2021,480000,485300,2279,1.08,299396,2020
1432 SE Yukon St,Portland,97202,45.47912979,-122.6509247,2,4,4791,23,6/29/2021,840000,846200,3393,1.12,605080,2020
2711 SE 63rd Ave,Portland,97206,45.50292206,-122.5987778,3,4,3484,23,6/29/2021,854900,859400,3566,1.12,795230,2020
11366 SE 27th Ave,Milwaukie,97222,45.44107819,-122.6341705,2,3,4800,26,6/29/2021,410000,415700,2298,1.08,347495,2020
6930 SW 36th Ave,Portland,97219,45.47426224,-122.7138977,2,3,4791,26,6/29/2021,535000,540300,2391,1.12,405990,2020
15612 NW Blueblossom St,Portland,97229,45.56818008,-122.8378067,3,3,1742,26,6/29/2021,513100,519400,2300,1.13,143290,2019
8005 SW Devon Ln,Portland,97219,45.46637726,-122.7097931,3,3,6098,26,6/29/2021,632500,637200,2949,1.12,538340,2020
614 NE Mariners Loop,Portland,97211,45.59934616,-122.6542892,2,3,3484,28,6/29/2021,365000,369100,2100,1.12,292340,2020
5553 NW 133rd Ave,Portland,97229,45.55951309,-122.8141251,3,5,5662,23,6/29/2021,895000,901100,3913,1.13,777570,2019
7312 SE Steele St,Portland,97206,45.48421478,-122.587677,2,4,4791,26,6/29/2021,615000,621100,2694,1.12,475390,2020
1936 NE Emerson St,Portland,97211,45.56141663,-122.6450119,2,2,2613,26,6/29/2021,476000,479500,1935,1.12,423160,2020
3202 SE 57th Ave,Portland,97206,45.49958801,-122.603775,1,3,4791,26,6/29/2021,490000,493600,2594,1.12,431570,2020
8608 SE 19th Ave,Portland,97202,45.46060181,-122.6448822,4,3,1306,23,6/29/2021,718000,721800,3161,1.12,571520,2020
7710 SE 18th Ave,Portland,97202,45.46914673,-122.645874,2,3,4791,23,6/29/2021,750000,755500,2598,1.12,521340,2020
10655 S Collina Ave,Portland,97219,45.44841766,-122.6633148,3,4,10019,23,6/29/2021,899000,905600,3888,1.12,680580,2020
8952 SW 25th Ave,Portland,97219,45.46013641,-122.7020645,3,5,29185,23,6/29/2021,706000,709700,3190,1.12,783360,2020
4105 SE Flavel St,Portland,97202,45.46928024,-122.6209946,1,4,5662,26,6/29/2021,555000,560500,2509,1.12,444330,2020
13359 SW Fitzwilliam Dr,King City,97224,45.39820862,-122.8144989,3,4,3484,19,6/29/2021,585000,588400,2923,1.13,461630,2019
7530 SW 52nd Ave,Portland,97219,45.47006989,-122.7303314,2,3,9147,23,6/29/2021,665000,668500,2394,1.12,411600,2020
15657 SW 81st Ave,Tigard,97224,45.4067955,-122.7613754,3,3,3484,19,6/29/2021,550000,553200,2748,1.13,466750,2019
14447 SW Tewkesbury Dr,Tigard,97224,45.40575027,-122.8256836,3,4,8712,19,6/29/2021,635000,638700,3164,1.13,510240,2019
15428 SW Turnagain Dr,Tigard,97224,45.40843964,-122.8035507,4,5,8712,19,6/29/2021,570000,573900,2595,1.13,420670,2019
14712 SW Mulberry Dr,Tigard,97224,45.40210724,-122.8283844,4,4,4791,19,6/29/2021,590000,593400,2809,1.13,484650,2019
11455 SW 96th Ave,Tigard,97223,45.43749619,-122.7759933,3,3,3484,19,6/29/2021,512500,515000,2580,1.13,374100,2019
10765 SW Pathfinder Way,Tigard,97223,45.42754364,-122.7882538,2,3,7405,19,6/29/2021,586000,590000,2300,1.13,334570,2019
6819 SW 52nd Ave,Portland,97219,45.47504044,-122.730835,3,4,4791,23,6/29/2021,850000,906600,4805,1.12,657000,2020
4573 NW 133rd Ave,Portland,97229,45.55270767,-122.8146515,3,3,6098,23,6/29/2021,900000,905200,3924,1.13,754280,2019
6056 NE Grand Ave,Portland,97211,45.56687164,-122.6600723,2,2,1800,26,6/29/2021,515400,520500,2574,1.12,493550,2020
6525 SE Ramona St,Portland,97206,45.48112488,-122.5961838,1,3,4791,28,6/29/2021,244000,246700,2166,1.12,314360,2020
6352 NE Mallory Ave,Portland,97211,45.5685463,-122.6633377,3,3,4791,26,6/29/2021,641000,645700,2796,1.12,488040,2020
7052 N Albina Ave,Portland,97217,45.57416153,-122.6744919,2,3,4791,26,6/29/2021,608000,612500,2614,1.12,533690,2020
2923 SE 54th Ave,Portland,97206,45.50096512,-122.6073456,2,3,4791,26,6/29/2021,605000,609500,2357,1.12,394250,2020
6211 N Vancouver Ave,Portland,97217,45.56751251,-122.6690903,2,2,5662,26,6/29/2021,493000,497900,2398,1.12,435950,2020
15860 SW Highland Ct,Tigard,97224,45.4046669,-122.7884369,2,2,5662,21,6/28/2021,417500,420000,1950,1.13,345590,2019
15760 SW Royalty Pkwy,King City,97224,45.40600586,-122.7991638,2,2,3920,21,6/28/2021,422000,424500,1999,1.13,274190,2019
15761 NW Graf St,Portland,97229,45.5642128,-122.8391647,3,3,5227,25,6/28/2021,680000,686600,2926,1.13,518300,2019
10639 SW Murdock St,Tigard,97224,45.41351318,-122.7863922,2,2,2178,21,6/28/2021,356900,311700,1694,1.13,200200,2019
11300 SW 95th Ave,Tigard,97223,45.43830872,-122.7741776,1,3,5662,20,6/28/2021,410000,412200,1900,1.13,304220,2019
14225 SW 89th Ave,Tigard,97224,45.4169693,-122.769516,3,3,10454,21,6/28/2021,730000,734400,3058,1.13,561430,2019
15296 NW Delia St,Portland,97229,45.56702805,-122.8346024,3,4,4356,25,6/28/2021,697500,702300,3346,1.13,628190,2019
10502 S Collina Ave,Portland,97219,45.44987106,-122.6626205,3,5,10018,25,6/28/2021,1525000,1537400,6811,1.12,746360,2020
15255 NW Rossetta St,Portland,97229,45.56920242,-122.8340912,3,4,3049,25,6/28/2021,681000,685700,2795,1.13,561700,2019
3212 SE Tibbetts St,Portland,97202,45.50029755,-122.632225,2,4,3920,25,6/28/2021,725000,725900,2996,1.12,583700,2020
7625 SE Milwaukie Ave,Portland,97202,45.46971893,-122.6485825,1,1,5227,24,6/28/2021,3045000,3068600,5468,1.12,2696990,2020
3927 NW Devoto Ln,Portland,97229,45.54936981,-122.7754288,5,5,13939,25,6/28/2021,1385000,1396300,5797,1.12,1278240,2020
6635 NE 27th Ave,Portland,97211,45.57105255,-122.638443,1,2,5000,24,6/28/2021,3000000,548600,2214,1.12,434580,2020
10047 SW 70th Pl,Tigard,97223,45.44753647,-122.7479401,4,4,11325,20,6/28/2021,780000,785000,3371,1.13,658560,2019
